"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Angola","AGO","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34888145017182","4.83160976473495","","","4.4582353472576","4.10224812286562","","","","","","","",
"Angola","AGO","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86000","79000","227000","6400","2400","","5600","19000","14000","11000","6700","25000","22000","1800","79000",
"Angola","AGO","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval","VA.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","16.9154224395752","","12.93532371521","","20.3980102539062","20.8955230712891","18.75","19.230770111084","18.75","20.1923084259033","21.634614944458","21.3270149230957","20.8530807495117","20.1877937316895","23.474178314209","22.0657272338867","21.674877166748","21.674877166748","22.660099029541","23.1527099609375","27.6699028015137","29.468599319458","30.4347820281982","29.9516906738281","31.4009666442871","32.3529396057129",
"Angola","AGO","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.57816350460052","","-1.41187870502472","","-1.45806467533112","","-1.23877906799316","-1.27261531352997","-1.28547978401184","-1.23471939563751","-1.25208795070648","-1.18531394004822","-1.11934685707092","-1.12613534927368","-1.12052512168884","-1.12547838687897","-1.07624673843384","-1.11391913890839","-1.14532363414764","-1.17716491222382","-1.14032745361328","-1.09524345397949","-0.903594315052032","-0.793109953403473","-0.816005945205688","-0.859023571014404","-0.807577967643738","-0.737252414226532",
"Angola","AGO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102003479","101168422","90114520","62390526","79264147","46120730","43596708","77204455","",
"Angola","AGO","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","6.4882400648824","7.40463724756919","6.63507109004739","5.74923547400612","5.34051935325821","6.16161616161616","6.58193372673627","5.11627906976744","6.30361805296531","6.90928221645149","5.74946919437996","6.31954588680503","7.36419856259402","5.55403863776627","3.49449945173476","","","","","","","0.109218560671936","0.00028631062974415","0.00057427301689683","0.0448502950726826","0.0545305954138406","0.621715069075034","0.856618444533466","1.05441705259466","1.57220672420231","0.473790908267403","0.104761550738132","0.527777488842449","0.249561637197165","1.2102329596159","0.552132670815712","1.50416695705893","1.34918634493662","0.300823347260032","1.00717422997656","6.94701575386062","7.17937769282353","6.97827398201378","6.68178003960113","6.11555570734759","5.00185830458496","4.39522422913021","1.30320989846233","2.20966155889959","3.94644277328846","3.44343445795347","2.87684506537601","4.52227844650305","2.76189245684463","3.47690655400287","5.03840751638474","5.87071068669918","5.0461065983206","3.33497807127558","3.8246144973746","4.4389497253118","","","",
"Angola","AGO","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","","","0.18348623853211","","","","","0.0372995151063036","","","0.000980382545269164","0.00605883336119004","","","","","","","","","","","","","4.17577441418095E-05","","","","0.275517289673262","1.39579031325176E-06","0.000117406122773354","","","","","","","","","2.32188665588305","1.9925484744","2.27757812554192","2.69781844432679","3.50035645624897","5.07885533678917","5.93866810685136","12.5878531282098","12.0197046568385","9.26510079989519","10.1445297051931","11.0162703437421","10.3160461927227","10.4374501235722","7.86405210264537","8.14376093624113","7.09993065418301","8.57666275007434","9.26608117639101","11.1134457653403","14.6095153939264","","","",
"Angola","AGO","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","","","","","0.0979911807937286","","0.544711756695415","1.14164904862579","","0.364596237195545","0.00425116848089218","0.243134871226753","0.0248621093097108","0.000748069046773017","","","","","","","","0.0134143435822203","0.00787354231875147","0.000522066378997118","","","0.00584447849282411","0.00819053552316796","0.000328902135164458","0.0894603288613307","0.0389181105936674","0.00399641988154605","0.758778792399344","5.73292168030485","1.87111517110961","4.72983217965068","4.88115700134988","13.1463298269841","4.03848533252536","7.36351664348042","13.2043277930893","11.3314158939633","12.9523498231753","15.3422128212881","19.906162962305","28.8829218688033","33.7725876285653","56.2325169268697","53.0859678258277","40.3917674043025","42.1754019362314","39.8951649789626","50.9573575087796","49.77014338106","49.9601218889441","45.7661030354629","54.0099279939769","61.4951636004032","63.4351215987301","58.8298893244899","57.1334665400216","","","",
"Angola","AGO","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.48661800486618","0.224382946896036","0.947867298578199","0.428134556574924","0.0489955903968643","0.202020202020202","0.363141171130277","3.9323467230444","1.75307720999627","1.55381617865216","0.0302305314196777","0.06151900471564","0.396122346648838","0.0574766384270602","0.191730142874342","","","","","","","2.919631880761","0.596241886523289","0.435403360089684","","","5.84447849282411E-05","","","","3.04411132647725E-05","","0.00378677326937297","0.000108361197801602","0.000336981053199793","0.0014599508645636","0.00798472061667858","0.00341421229438671","0.00229801177143357","0.000723611648400753","0.369776938768604","0.317327500817569","0.362720508189104","0.429646759850928","0.557456639266555","0.80884379662919","0.945775087367687","1.16364044578628","1.01299656713468","0.760305299710859","0.72596960340011","0.616527493589158","0.977566278511364","1.22421555042306","1.51400748089349","2.05090931714997","2.99432930954864","3.41198653572069","2.93611968839035","3.18018811359187","1.37120638036724","","","",
"Angola","AGO","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.03","0.02","0.01","0.01","0.01","0.01","0.02","",
